LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE,,
23.202907,120.104833,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
25.1155348,121.4712596,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.1293557,121.4884579,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0170177,121.5227365,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1149919,121.4737286,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
24.9735514,121.4232481,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.1672977,121.4168127,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,25,New Taipei City
24.9735514,121.4232481,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City
24.9735514,121.4232481,2020,2020/4/18,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City
23.9062071,120.3144719,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,25,Changhua County
24.0434295,120.3932076,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,16,Changhua County
24.04346,120.393236,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
23.459188,120.1731178,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.459188,120.1731178,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.459188,120.1731178,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
24.8053667,120.9187366,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,12,Hsinchu City
24.8249477,120.9196016,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
24.765272,120.906701,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,22,Hsinchu City
24.8110443,120.910635,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8110443,120.910635,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.793566,120.9175068,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,4,Hsinchu City
24.8101561,120.906352,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.7044006,121.8331647,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
22.8849011,120.1981886,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,7,Kaohsiung City
22.4390356,120.4893994,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4390356,120.4893994,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.4390356,120.4893994,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.4807784,120.4670684,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4390356,120.4893994,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4807784,120.4670684,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4526308,120.5066117,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,400,Pingtung County
22.4526308,120.5066117,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,400,Pingtung County
25.078718,121.19496,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0868038,121.1748433,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
23.2229367,120.1448933,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,13,Tainan City
23.2773927,120.1654664,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
23.0519194,120.0683447,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City
25.1333398,121.4942947,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0385785,121.4910784,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1132329,121.4902563,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1155348,121.4712596,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0001386,121.4385688,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
25.0001386,121.4385688,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.9735514,121.4232481,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,4,New Taipei City
24.9735514,121.4232481,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,4,New Taipei City
24.314475,120.6335203,2020,2020/4/19,Sacred Ibis,Threskiornis aethiopicus,6,Taichung City
24.7013822,121.0496244,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,51,Hsinchu County
24.7013822,121.0496244,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,51,Hsinchu County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.6835499,121.8300664,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,7,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.6835499,121.8300664,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,7,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.6835499,121.8300664,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,7,Yilan County
24.7152971,121.8051839,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,9,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.6835499,121.8300664,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,7,Yilan County
24.836469,121.811353,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
22.515152,120.440905,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
25.054224,121.224013,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan City
25.054224,121.224013,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan City
25.054224,121.224013,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan City
25.0332531,121.4858059,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,11,Taipei City
23.5565883,120.160343,2020,2020/4/20,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin County
24.7152971,121.8051839,2020,2020/4/21,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County
25.001504,121.3194852,2020,2020/4/21,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.1333398,121.4942947,2020,2020/4/21,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1333398,121.4942947,2020,2020/4/21,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
24.9211283,121.6821751,2020,2020/4/21,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
23.5039232,120.1435949,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi County
24.7113576,121.8272523,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7113576,121.8272523,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
22.4902869,120.5224184,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,12,Pingtung County
22.4526308,120.5066117,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,60,Pingtung County
25.1293557,121.4884579,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
25.009881,121.5319308,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.1634448,121.412567,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.1672977,121.4168127,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
25.1672977,121.4168127,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei City
25.1634448,121.412567,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
23.602956,120.160683,2020,2020/4/22,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin County
23.436818,120.1545954,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
25.07259,121.201625,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.07259,121.201625,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.07259,121.201625,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.002999,121.3183196,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
23.202907,120.104833,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
25.1182626,121.470058,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
25.1672977,121.4168127,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,5,New Taipei City
23.7001557,120.4640811,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin County
23.570753,120.174279,2020,2020/4/23,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin County
23.3584163,120.167681,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
23.3584163,120.167681,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi County
24.811101,120.9123382,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,5,Hsinchu City
24.8110443,120.910635,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,5,Hsinchu City
25.091328,121.25322,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0048963,121.3147134,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.099413,121.25146,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.091328,121.25322,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.108106,121.247776,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.108106,121.247776,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.099413,121.25146,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.091328,121.25322,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.108106,121.247776,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.099413,121.25146,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
23.202907,120.104833,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.202907,120.104833,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
23.231665,120.21817,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
25.1293557,121.4884579,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.104795,121.326587,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.1672977,121.4168127,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City
23.5739513,120.1573368,2020,2020/4/24,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin County
24.0343422,120.3804147,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,14,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
24.0231661,120.3714247,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County
24.0207169,120.359336,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
24.0274795,120.378643,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Changhua County
23.51918,120.131823,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
24.7568425,120.9058911,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8249477,120.9196016,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
24.836469,121.811353,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.836469,121.811353,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.6835499,121.8300664,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.8353866,121.8155776,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.6392743,121.8430191,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County
24.5425496,120.7104081,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,49,Miaoli County
24.5425496,120.7104081,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,20,Miaoli County
24.5425496,120.7104081,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,20,Miaoli County
24.5425496,120.7104081,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,20,Miaoli County
24.5425496,120.7104081,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,26,Miaoli County
22.4390356,120.4893994,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
25.0875038,121.1768659,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
25.0868038,121.1748433,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
25.0868038,121.1748433,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
25.0969904,121.1929936,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.0868038,121.1748433,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
25.001504,121.3194852,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
25.0868038,121.1748433,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
23.1692067,120.134285,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.0332531,121.4858059,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,22,Taipei City
25.0319891,121.509347,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.1293557,121.4884579,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.1135025,121.4901853,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0319891,121.509347,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.0385785,121.4910784,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,22,Taipei City
25.2331803,121.6327456,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.1672977,121.4168127,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,200,New Taipei City
25.1672977,121.4168127,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,5,New Taipei City
24.3234417,120.5658911,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,19,Taichung City
24.3376277,120.5645773,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,29,Taichung City
23.572998,120.168331,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,68,Yunlin County
23.5597259,120.165912,2020,2020/4/25,Sacred Ibis,Threskiornis aethiopicus,33,Yunlin County
23.8682778,120.2782222,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,35,Changhua County
23.8724293,120.2937421,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,6,Changhua County
23.8627693,120.2741505,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,Changhua County
23.3584163,120.167681,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,150,Chiayi County
23.436818,120.1545954,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi County
23.3855219,120.1559683,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi County
23.3724889,120.1628137,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi County
23.3855219,120.1559683,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi County
23.3724889,120.1628137,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi County
24.8249477,120.9196016,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,7,Hsinchu City
24.8249477,120.9196016,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,15,Hsinchu City
24.8249477,120.9196016,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,7,Hsinchu City
24.8249477,120.9196016,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,7,Hsinchu City
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.8328384,121.7525727,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.8246191,121.7966008,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,6,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.7044006,121.8331647,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
24.6835499,121.8300664,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,13,Yilan County
22.6956745,120.3070736,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,5,Kaohsiung City
22.4822779,120.4173231,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Kaohsiung City
24.5425496,120.7104081,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,2,Miaoli County
24.5425496,120.7104081,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,4,Miaoli County
22.497995,120.4950109,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,30,Pingtung County
22.4972218,120.4990477,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,15,Pingtung County
22.4972218,120.4990477,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,15,Pingtung County
24.9953759,121.1943819,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
24.9953759,121.1943819,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.0868038,121.1748433,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
23.202907,120.104833,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City
25.1280927,121.477654,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.1293557,121.4884579,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0385785,121.4910784,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.1860153,121.4220482,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei City
25.0193121,121.923236,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
25.0193121,121.923236,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
25.2331803,121.6327456,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.0012025,121.5128446,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,17,New Taipei City
25.0193121,121.923236,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
25.2331803,121.6327456,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.0193121,121.923236,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
23.722455,120.353806,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,21,Yunlin County
23.723216,120.359926,2020,2020/4/26,Sacred Ibis,Threskiornis aethiopicus,1,Yunlin County
23.9512117,120.321917,2020,2020/4/27,Sacred Ibis,Threskiornis aethiopicus,14,Changhua County
24.6835499,121.8300664,2020,2020/4/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.6835499,121.8300664,2020,2020/4/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.6830797,121.7738771,2020,2020/4/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
