WGS84Lati,WGS84Long,year,CommonName,Date,數量(隻),記錄方式
24.2068,120.5944,2013,台中市 西屯區,2013/10/26,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/10/26,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/10/26,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/10/26,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/10/26,3,目視
24.2061,120.5962,2013,台中市 西屯區,2013/10/26,3,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/10/26,19,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/10/26,11,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/10/26,1,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/10/26,4,目視
23.8914,120.5267,2013,彰化縣 田尾鄉,2013/10/26,1,目視
24.9988,121.337,2013,桃園市 龜山區,2013/10/27,1,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/10/28,2,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/10/28,1,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/10/28,1,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/10/28,1,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,9,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,2,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,3,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,1,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,5,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/10/28,5,目視
25.0943,121.4857,2013,新北市 蘆洲區,2013/10/29,2,目視
25.0943,121.4857,2013,新北市 蘆洲區,2013/10/29,3,目視
25.1192,121.4705,2013,台北市 北投區,2013/11/2,1,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/11/4,4,目視
25.0144,121.4365,2013,新北市 新莊區,2013/11/4,1,目視
24.9612,121.3562,2013,新北市 鶯歌區,2013/11/5,1,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/11/5,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/11/9,1,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,22,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,1,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,2,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,6,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,1,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,2,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,1,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,6,目視
25.1672,121.4161,2013,新北市 八里區,2013/11/9,5,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,32,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,5,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,27,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,9,目視
25.1686,121.4164,2013,新北市 八里區,2013/11/9,1,目視
24.9645,121.4477,2013,新北市 土城區,2013/11/14,2,目視
24.9645,121.4477,2013,新北市 土城區,2013/11/14,3,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/11/20,2,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/11/20,1,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/11/20,1,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/11/20,2,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/11/20,1,目視
24.333,120.8263,2013,苗栗縣 卓蘭鎮,2013/11/21,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5962,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,2,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2061,120.5941,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5944,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,2,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,2,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,1,目視
24.2068,120.5932,2013,台中市 西屯區,2013/11/23,1,目視
24.1234,120.5932,2013,台中市 沙鹿區,2013/11/23,4,目視
24.1234,120.5932,2013,台中市 沙鹿區,2013/11/23,4,目視
24.1234,120.5932,2013,台中市 沙鹿區,2013/11/23,1,目視
25.1429,121.4588,2013,新北市 淡水區,2013/12/10,1,目視
25.0484,121.2847,2013,桃園市 蘆竹區,2013/12/11,2,目視
25.0543,121.4427,2013,新北市 新莊區,2013/12/11,1,目視
25.1679,121.4168,2013,新北市 八里區,2013/12/14,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/12/14,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/12/14,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/12/14,12,目視
25.1686,121.4164,2013,新北市 八里區,2013/12/14,1,目視
25.1686,121.4164,2013,新北市 八里區,2013/12/14,1,目視
25.1672,121.4161,2013,新北市 八里區,2013/12/14,2,目視
25.1672,121.4161,2013,新北市 八里區,2013/12/14,5,目視
25.1672,121.4161,2013,新北市 八里區,2013/12/14,1,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/12/18,1,目視
24.9626,121.3651,2013,新北市 鶯歌區,2013/12/18,1,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/12/21,1,目視
23.907,120.5283,2013,彰化縣 田尾鄉,2013/12/21,4,目視
24.9464,121.3448,2013,新北市 鶯歌區,2013/12/22,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,2,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,2,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,1,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,8,目視
24.2077,120.5964,2013,台中市 西屯區,2013/12/28,2,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/1/2,1,目視
24.9841,121.353,2014,桃園市 龜山區,2014/1/3,1,目視
24.264,120.8139,2014,台中市 石岡區,2014/1/11,1,目視
25.1686,121.4164,2014,新北市 八里區,2014/1/11,1,目視
25.1686,121.4164,2014,新北市 八里區,2014/1/11,1,目視
25.1679,121.4168,2014,新北市 八里區,2014/1/11,4,目視
25.1672,121.4161,2014,新北市 八里區,2014/1/11,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/1/11,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/1/11,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/1/11,1,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/1/18,5,目視
24.9626,121.3651,2014,新北市 鶯歌區,2014/1/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/1/25,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/1/25,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/1/25,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/1/25,6,目視
24.2077,120.5964,2014,台中市 西屯區,2014/1/25,3,目視
24.2068,120.5932,2014,台中市 西屯區,2014/1/25,1,目視
24.2068,120.5932,2014,台中市 西屯區,2014/1/25,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/1/25,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/1/25,2,目視
24.2068,120.5944,2014,台中市 西屯區,2014/1/25,2,目視
24.2068,120.5944,2014,台中市 西屯區,2014/1/25,1,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/1/25,5,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/1/25,4,目視
25.0024,121.3971,2014,桃園市 龜山區,2014/2/7,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/2/8,2,目視
25.1672,121.4161,2014,新北市 八里區,2014/2/8,1,目視
25.1686,121.4164,2014,新北市 八里區,2014/2/8,1,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/2/8,5,目視
25.1672,121.4161,2014,新北市 八里區,2014/2/8,2,目視
25.1672,121.4161,2014,新北市 八里區,2014/2/8,1,目視
24.9645,121.4477,2014,新北市 土城區,2014/2/18,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,10,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/2/22,2,目視
24.2061,120.5962,2014,台中市 西屯區,2014/2/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/2/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/2/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/2/22,2,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/2/22,12,目視
24.2068,120.5932,2014,台中市 西屯區,2014/2/22,1,目視
24.2068,120.5932,2014,台中市 西屯區,2014/2/22,1,目視
24.2068,120.5944,2014,台中市 西屯區,2014/2/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/2/22,1,目視
23.8914,120.5267,2014,彰化縣 田尾鄉,2014/2/22,1,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/2/22,19,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/2/22,2,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/2/26,6,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/2/27,10,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/3/1,23,目視
25.1192,121.4705,2014,台北市 北投區,2014/3/1,1,聽音
24.9464,121.3448,2014,新北市 鶯歌區,2014/3/2,1,目視
24.9464,121.3448,2014,新北市 鶯歌區,2014/3/3,5,目視
25.1686,121.4164,2014,新北市 八里區,2014/3/8,2,目視
25.1686,121.4164,2014,新北市 八里區,2014/3/8,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/3/8,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/3/8,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/3/8,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/3/8,1,目視
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,1,聽音
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,2,聽音
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,1,聽音
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,1,目視
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,1,目視
24.9626,121.3651,2014,新北市 鶯歌區,2014/3/19,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,3,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,3,目視
24.2061,120.5962,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5962,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,2,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,2,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,6,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,6,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5944,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,2,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2061,120.5941,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5932,2014,台中市 西屯區,2014/3/22,1,目視
24.2068,120.5932,2014,台中市 西屯區,2014/3/22,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/26,1,目視
24.2077,120.5964,2014,台中市 西屯區,2014/3/26,1,目視
23.8914,120.5267,2014,彰化縣 田尾鄉,2014/3/29,11,目視
23.8914,120.5267,2014,彰化縣 田尾鄉,2014/3/29,5,目視
23.8914,120.5267,2014,彰化縣 田尾鄉,2014/3/29,4,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/3/29,65,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/3/29,8,目視
23.907,120.5283,2014,彰化縣 田尾鄉,2014/3/29,10~19,聽音
23.8896,120.5347,2014,彰化縣 田尾鄉,2014/3/29,55,目視
23.8896,120.5347,2014,彰化縣 田尾鄉,2014/3/29,3,目視
24.9982,121.3331,2014,桃園市 龜山區,2014/4/4,1,目視
24.9982,121.3331,2014,桃園市 龜山區,2014/4/4,1,目視
24.9982,121.3331,2014,桃園市 龜山區,2014/4/4,4,聽音
25.0024,121.3971,2014,桃園市 龜山區,2014/4/5,2,目視
25.0403,121.3992,2014,新北市 新莊區,2014/4/10,4,目視
25.0403,121.3992,2014,新北市 新莊區,2014/4/10,1,目視
25.0367,121.41,2014,新北市 新莊區,2014/4/10,1,目視
25.0367,121.41,2014,新北市 新莊區,2014/4/10,3,目視
25.0367,121.41,2014,新北市 新莊區,2014/4/10,1,聽音
25.0367,121.41,2014,新北市 新莊區,2014/4/10,2,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/11,2,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/11,1,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/11,1,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/11,2,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/11,6,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/12,3,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/12,4,目視
24.9645,121.4477,2014,新北市 土城區,2014/4/12,6,聽音
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,聽音
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,2,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,4,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,2,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,目視
25.1192,121.4705,2014,台北市 北投區,2014/4/12,1,目視
24.953,121.4297,2014,新北市 土城區,2014/4/12,5,目視
24.953,121.4297,2014,新北市 土城區,2014/4/12,3,目視
24.953,121.4297,2014,新北市 土城區,2014/4/12,5,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,4,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,1,聽音
25.1686,121.4164,2014,新北市 八里區,2014/4/12,1,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,4,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,2,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,1,聽音
25.1686,121.4164,2014,新北市 八里區,2014/4/12,8,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,2,聽音
25.1686,121.4164,2014,新北市 八里區,2014/4/12,2,目視
25.1686,121.4164,2014,新北市 八里區,2014/4/12,1,目視
25.1679,121.4168,2014,新北市 八里區,2014/4/12,1,聽音
25.1679,121.4168,2014,新北市 八里區,2014/4/12,2,目視
25.1679,121.4168,2014,新北市 八里區,2014/4/12,4,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,5,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,2,聽音
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,2,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,3,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,2,目視
25.1672,121.4161,2014,新北市 八里區,2014/4/12,1,目視
